b'id',b'handle',b'message',b'location',b'polarity'
,,,,
b'992',b'Ezechiray',"b""@IAOkowa  don't claim you know nothing about Delta IPOB coordinator just release him and all our members you kidnap \n@MaziNnamdiKanu\n@Amaka_Ekwo \n@NkirukaNistoran https://t.co/WkQCf4afhw""",b'Ndokwa province of Biafra ',0
,,,,
b'993',b'ishakaa',"b'@akunnachux @AlikoDangote This lunatic and IPOB propagandist again, are you a Nigerian or are you from Kano?'",b'Nigeria',0
,,,,
b'994',b'OnikoyiBankole',"b'All those who hailed President Trump for calling their countries ""Shit-hole"" are rushing back to the shit-hole.\n\nAll those who hailed Nnamdi Kanu for calling Nigeria ""Zoo"" are gladly rushing back to the ""zoo"" https://t.co/VNtJkVlDIM'","b'Ogun, Nigeria'",1
,,,,
b'995',b'ireportnews1',"b'COVID-19: Why Nigeria will no longer have president soon \xe2\x80\x93 Nnamdi Kanu reacts as Abba Kyari contracts Coronavirus - Nnamdi Kanu, leader of the outlawed Indigenous People of Biafra, IPOB, has reacted to the Coronavirus status Abba Kyari, the Chief of Staff to President Muhammad... https://t.co/nSDzqHvq9w'",b'Lagos',0
,,,,
b'996',b'Naseer220',b'@el_uthmaan A glorified almajiri  indeed',"b'Yola, adamawa state nigeria'",0
,,,,
b'997',b'LescaultColleen',b'@CharriseLane Be careful they kill Christians there but I see the beauty in Africa and Nigeria both are beautiful countries\xf0\x9f\xa4\x97',b'',0
,,,,
b'998',b'hallieabdu',"b'Salaam fam, please in your own little way educate people around you on coronavirus especially the vulnerable. I have just been worried about our people in villages, Almajiri children etc. may God help up bring an end to the menace of this pandemic. Amin'",b'abuja',0
,,,,
b'999',b'TonyDiegus',b'@MobilePunch Mad leaders everywhere in the zoo.. Called Nigeria.',b'',1
,,,,
b'1000',b'Oluwaniyi747',b'@ProfAkinAbayomi @jidesanwoolu @drobafemihamzat @followlasg @Fmohnigeria @NigeriaGov @WHOAFRO @WHONigeria @segalink @OgbeniDipo @UNICEF_Nigeria @Lollylarry1 @NCDCgov @JokeSanwoolu @LSMOH @Chikwe_I How many dead?',b'',0
,,,,
b'1001',b'MrJugo__',"b'@tempestd1 @Ifeoma_Solanke I really wonder how it concerns you when the people are not complaining. Face your aboki incompetent, sluggish, lazy president.'","b'Lagos, Nigeria'",1
,,,,
b'1002',b'abubakar2726586',"b""@_Gowel @oil_shaeikh See dis guy oo...you are not even ashamed of yourself saying you beg with data... psychologically almajiri is better than you since the don't seems to be \nGreedy\nSycophants \nLike these part-time begger's""",b'Minna Niger state ',0
,,,,
b'1003',b'OmoOoloreni',"b""@khairugirei Intelligent almajiri that's been ruling for decades yet we are where we are today as a Nation.\n\nAren't Wise enough to scam but embraces poverty &amp; oil money is a birthright.\n\nGrow food for d Nation but give bandits, bokoharam &amp; a dictator back in return.\n\nWeldon una dey struggle! https://t.co/3BcuWPFMvx""",b'Lagos Island',1
,,,,
b'1004',b'abu_sufyy',b'@Aj__Gali @Svs_jnr @_almajiri @kamal_ish @Quans_tweet @lateeldoe @Abubakarogaji @amigoumar @habeelz Thank you bro',b'great minds',0
,,,,
b'1005',b'Aj__Gali',b'@abu_sufyy @Svs_jnr @_almajiri @kamal_ish @Quans_tweet @lateeldoe @Abubakarogaji @amigoumar @habeelz Nice shots bro \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',"b'Federal Capital Territory, Nig'",0
,,,,
b'1006',b'niggarmotis',"b""Is it that once you enter government in Nigeria your brain automatically goes dead? Why on earth would someone conceive this idea and others would approve? It's actually bewildering? My 8 year old sister won't think of this https://t.co/o2C2zhyt7u""",b'Nigeria for now ',1
,,,,
b'1007',b'IPOB_MANCHESTER',"b'Mr @BorisJohnson  this premature lockdown being put in place, does it have anything to do with installation  and switching on of the dangerous 5G network whilst we are all indoors?\n#CoronavirusLockdownUK'",b'',0
,,,,
b'1008',b'Pengpappi_xo',b'@Indalan_Bamalli You Dey crazy \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nYour misusing the word \xe2\x80\x9cAlmajiri\xe2\x80\x9d',"b'Kaduna, Nigeria'",0
,,,,
b'1009',b'Ntob',"b""@asemota 'ALMAJIRI SYNDROME'. A case study of how children from the southern parts of Nigeria learned &amp; mastered street begging.""",b'',0
,,,,
b'1010',b'nicinteges',b'@Kennyy1_ @jacksonpbn Yes I want u to arrive here Bc I know u re IPOB \xf0\x9f\x98\x80but that should never be a reason for u to wish others death . Repent Bc God will never listen to that useless prayers u prayed this morning',b'Nigeria',0
,,,,
b'1011',b'AdeyeQuadri',"b""And people blame Almajiri on twitter up and down. You that's dropping account here and there, are you not digital Almajiri?""","b'Ibadan, Nigeria'",0
,,,,
b'1012',b'BJim072',"b'@JohnPCBiggs @BillGates I\'m expecting many ""Christians"" and ""Conservatives"" to suddenly ""disappear"" as ""quarrantined"" soon at the hands of the deep state, and using this stupid lockdown as the excuse.\n\nSo I don\'t know who can stop the deep state, other than God\'s direct intervention. They own it all.'","b'Milwaukee, WI'",0
,,,,
b'1013',b'KV00362400',b'@V_of_Europe What message is this \xe2\x80\x9cChristian\xe2\x80\x9d university trying to send?  That Muslims wear the hijab and Christians don\xe2\x80\x99t?  Stupid ad.',b'',1
,,,,
b'1014',b'OgbeniCzar',"b'@adediran_alade @APCUKingdom @NOA_Nigeria @GarbaAbari @MBuhari @ProfOsinbajo @NigeriaGov @FMICNigeria @FMWHNIG @TradeInvestNG @NextLevel_APC @apcyouthomoodua @dgebis @trueNija @shittu10 @Equityoyo The hitherto Consumer Protection Council now @fccpcnigeria was near comatose until @TundeIrukera took charge as the honcho. Today,everyone speaks good of d agency. Irukera has breathed life into d once-near-dead-agency-now-talk-of-d-town. It only requires leadership,foresight,etc'","b'Abuja, Nigeria'",0
,,,,
b'1015',b'favourolutola',b'@KemiOlunloyo You are stating the names of the dead abroad when you can save a lot of people in Nigeria by calling out those Amvca attendees who are really sick and are totally refusing quarantine.\nAbeg o',"b'Akure,Ondo state'",0
,,,,
b'1016',b'abu_sufyy',b'@Svs_jnr @Aj__Gali @_almajiri @kamal_ish @Quans_tweet @lateeldoe @Abubakarogaji @amigoumar @habeelz Wow thank you \xf0\x9f\x99\x8f',b'great minds',0
,,,,
b'1017',b'OdexSmith',b'@TheDailyNewsngr Fake news everywhere\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 the same buhari that resumed work yesterday \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',b'',0
,,,,
b'1018',b'DrbenadPhilips',"b'""Keep love in your heart. A life without it is like a sunless garden when the flowers are dead.""@ ""REYOM""we are already taking steps. Facebook : "" Reformed Youth Movement of Nigeria"" !* A BETTER NIGERIA IS POSSIBLE* Join us today ! AYODEJI PHILIPS. REYOM NPS / LAGOS. Morning'",b'Lagos',0
,,,,
b'1019',b'bpmascarenhas',"b""CNBC's interview with #Marriott CEO #ArneSorenson \nhttps://t.co/8ZJaXBeKka""",b'India',0
,,,,
b'1020',b'BensonMazi',"b'@lekan_arowosaye @fkeyamo Who is the enemy here if I may ask you? The enemy is this contraption called Nigeria that was created by luggard a dead white man with his harlot girlfriend called flora Shaw, cant you see that Nigeria is dead and gone'",b'',0
,,,,
b'1021',b'arne_episerver',b'Customers score Episerver with a 100!!!! percent willingness to recommend in #Gartner\xe2\x80\x99s\xc2\xa0Voice Of The Customer: Digital Commerce Report. Download your free copy here\xc2\xa0https://t.co/zekg9i2fDo',"b'Baden-W\xc3\xbcrttemberg, Deutschland'",0
,,,,
b'1022',b'iamthehalfblood',"b'Essentially, Trump is proposing that we kill off the Boomers and the Christians on Easter Sunday. Which are, coincidentally, his voters, so he\xe2\x80\x99s also killing his presidency in one fell swoop. \n\nI\xe2\x80\x99m not saying we should do it but... #greatergood?\n\n#magapocalypse #EasterMassacre'",b'',0
,,,,
b'1023',b'ChuksReality',b'@MaziNnamdiKanu @AgnesCallamard @UN May God continue to strengthen u and IPOB worldwide',"b'Ajman, United Arab Emirates'",0
,,,,
b'1024',b'Eagle_Arne',b'@MTshwete We are using it for classes',"b'Gaborone, Botswana'",0
,,,,
b'1025',b'Le_hezekiahYNWA',b'@HaarYooh @osasonaoluwatob @Doubledjoy2 @Baberty007 @Adesolaprosper @Tinu_Fab @MichaelJaiWhite @ms__pjay Four Favourite Players \n\nSteven Gerrard\nLuiz Suarez\nHarry Kewel\nJohn Arne Risse',b'',0
,,,,
b'1026',b'realestate222',b'Look at your YouTube and listen to Former Vice President Joe Biden make a another Gaffe on the View By Claiming Coronavirus Cure Will Make The Problem Worse.  He is a Clone of President Donald Trump.',"b'Mitchellville, Maryland'",0
,,,,
b'1027',b'BensonMazi',"b""@BashirAhmaad @JackMa They are always arriving Lagos and Abuja, I guess the rest places in the zoo called Nigeria doesn't exist abi""",b'',1
,,,,
b'1028',b'Caitlin03470958',b'Hey fortnite add back Arne treos',b'',0
,,,,
b'1029',b'Ms_pearlykay',b'@JustMatt95 Listen\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c its the one that had Karen from Nigeria right?\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c that was the one. All the other seasons that followed were dead boring',"b'Johannesburg, South Africa'",0
,,,,
b'1030',b'alayaabdul1',b'N218.28 Billion on dead refineries ? Only in Nigeria\n\nNNPC spent N218\xe2\x80\xa418bn on ailing refineries in 2019 https://t.co/B2WWc1l216 via @MobilePunch',b'Nigeria',0
,,,,
b'1031',b'MaxwellOkondu',"b""@segalink Living Dead \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nToo much friction. \n\nPlease sir, the #TaskForce should handle this task with some sense of humanity in them. I know the effort you've put to purge the Nigeria police of Bad Blood, but this task force, who do we hold accountable for their unfairness?""",b'La',0
,,,,
b'1032',b'ghammi1433',"b""@chinonyeles @iRuntown And u guys insult almajiri?? Yet you're here doing bambiala\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82""","b'Deira, Dubai'",1
,,,,
b'1033',b'el_rhaj',b'@Iam_whati_am101 @enoch_thoms @cashoggy @Viqforlan @atiku U will need it in ur biafraud guy. Tell ur maxi to call me.',"b'Federal Capital Territory, Nig'",1
,,,,
b'1034',b'Svs_jnr',b'@abu_sufyy @Aj__Gali @_almajiri @kamal_ish @Quans_tweet @lateeldoe @Abubakarogaji @amigoumar @habeelz 3rd &amp; 4th frame \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbf\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbf \xf0\x9f\x94\xa5\xf0\x9f\x92\xaf',b'Jannah',0
,,,,
b'1035',b'iam_eccentriq7',"b'All my life, I was religiously taught hope and faith... And never really understood. But these days when life seems to be working against my struggles &amp; I remember that name @MaziNnamdiKanu.I know that ""All is going to be well ! #IPOB #biafraexit #Referendum @realDonaldTrump https://t.co/fFZnosgmLx'",b'United States of Biafra',0
,,,,
b'1036',b'BeFreeMan3',"b'My fellow Christians, Donald tRump is a FALSE MESSIAH!  He is trying to kill you all by having you pack the churches on Easter day!  Beware of false prophets!!! https://t.co/03pVFjSVBs'",b'',0
,,,,
b'1037',b'abu_sufyy',b'@Svs_jnr @Aj__Gali @_almajiri @kamal_ish @Quans_tweet @lateeldoe @Abubakarogaji @amigoumar @habeelz Thank you \xf0\x9f\x98\x85 https://t.co/AujHR3FmRr',b'great minds',0
,,,,
b'1038',b'IzekweSU',b'@AsiwajuLerry @ABTiijani @ablebaee @DoraKehinde What do you expect from an almajiri',"b'Nnewi, Nigeria'",0
,,,,
b'1039',b'BensonMazi',"b'@fkeyamo especially in the zoo called Nigeria where am an impostor from Sudan is ruling, that is why he brought and send it straight to aso rock'",b'',1
,,,,
b'1040',b'ChimaobiKingsl4',b'IPOB Tips won yesterday',b'',0
,,,,
b'1041',b'galtstweets',"b""@sonamakapoor Yes @sonamakapoor! People are so inhuman and they kill themselves, inluding so called Christians, who kill and crucify themselves saying 'God', on every Easter day. Brutal brainless beasts..""",b'Bengaluru',1
,,,,
b'1042',b'HarryEarthling',"b""@yelseldusty @MrBazza @BorisJohnson Well for the disaster capitalists &amp; far right Christians who want to destroy things I'm sure it is encouraging, but those of us with morals &amp; empathy, seeing people dying, mostly cos of the actions of this govt, its incredibly upsetting.\n\nhttps://t.co/XnjKLA9cGz""","b'London, England'",0
,,,,
b'1043',b'LydiaAdaora',"b""@atiku Dr. Goodluck Ebele Jonathan's administration built 57 rural health centres, 12 universities, 3 polytechnics, 165 almajiri schools, 2 power stations, 3 dams. \n\nWhat has buhari done for Nigeria?????""","b'Federal Capital Territory, Nig'",0
,,,,
b'1044',b'shamsunasir',b'@gumboisaac Yes. Integrated with my almajiri school. I pass my common entrance too',b'',0
,,,,
b'1045',b'AjamuAyobami',b'@Godswillluv @ShehuSani @ProfOsinbajo Wetin concern IPOB',b'Porthacourt',0
,,,,
b'1046',b'KabiruMisali',b'@onwukaJr @daily_trust Frustration must kill you! \n\nWhat concern Biafrat with Nigeria president?',"b'Dutsin-ma, Nigeria'",0
,,,,
b'1047',b'johnpfreem',"b'@SeasonO1 @RonaldKlain @mike_klain @SymoneDSanders @JoeBiden @TeamJoe I hope he does better than O did on a few. \nNo Geithner please. \nArne Duncan was a lovely man, but a bad Sec of Ed.'","b'Reno, NV'",0
,,,,
b'1048',b'nonsense_child',b'@Tutsy22 They should all die let new leaders come in. Nigeria is getting dead day by day',"b'Abuja, Nigeria'",0
,,,,
b'1049',b'AD4TVRadio',"b'Five New Cases of COVID-19 Confirmed in Nigeria: 2 in FCT, 2 in Lagos &amp; 1 in Rivers.\n\nAccording to NCDC, 3 are returning travellers into Nigeria while 2 are close contacts of a confirmed case.\n\nAs at 11:25 pm 25th March, there are 51 confirmed cases, 2 discharged and 1 dead. https://t.co/YRNNYQ2pVQ'",b'Abuja',0
,,,,
b'1050',b'WealthTObi2',b'@MaziNnamdiKanu @AgnesCallamard @UN This zoo called Nigeria most fall',"b'Port Harcourt, 655+Nigeria'",0
,,,,
b'1051',b'juddysky',b'Nigeria govt is a terrorist government.This govt killed more than 5k Biafrans and Ipob members in secret since they took power in 2015.Their security personnels tortured and raped female Ipob members https://t.co/GilyMTuVQx',b'Leiden ',1
,,,,
b'1052',b'bvsmanyam1',"b'@PawanKalyan India will be safe for all till humanity oriented, religous amity/co-existence minded tolerant Hindu religion is strong &amp; protected. Muslims/christians grown 4m last 70 yrs due to above reason. why christain misssionaries want to kill Hindu religion with horrible false propaganda'",b'',0
,,,,
b'1053',b'trojanboy123',"b""@DaveDeluxeDC But Christians don't ever want to kill me any time I draw a picture of Mohammed.""",b'currently living in Watervliet',0
,,,,
b'1054',b'FaridaWapanda',b'How can we deal with this in the north? Where will this almajiri go should we have a national look down? Do they even know about the existence of this virus? @GovKaduna @GovBorno @dawisu @aishambuhari @Mr_JAGs @NGRPresident',b'Nigeria',0
,,,,
b'1055',b'mazinwakamma',"b'@IAOkowa in Delta seems to have forgotten how we function. Release our people &amp; face #Fulani Herdsmen they\xe2\x80\x99re your major problem. Please ask @IAOkowa, how about the wife taken away by Fulani Herdsmen she has been forgotten right? You shouldn\xe2\x80\x99t be afraid of Fulani more than #IPOB. https://t.co/sLjWd6IKHJ'",b'Biafra',0
,,,,
b'1056',b'Saz_K__',b'Hunger dey this nation. 14k replies most coming from South Twitter but when we start talking they\xe2\x80\x99ll be like is North that has Almajiri. https://t.co/Cx0UhvxhjV',b'Nigeria',0
,,,,
b'1057',b'bonitoclub',"b'The Crooked Rose for Day 8 of the Arne and Carlos Quarantine knit along #quarantineknitting @ Melbourne, Victoria, Australia https://t.co/J5FrlWz0bV'","b'Melbourne, Australia'",0
,,,,
b'1058',b'ChiomaMonica2',"b'@MaziNnamdiKanu Thank u for ur kind gesture, always remember that IPOB and Biafra at large loves u'",b'',0
,,,,
b'1059',b'Onychom',"b'@DaeDaeSupreme @Wilkyway71 @wiguy45 @Wolfpak561 @Phoenix42505497 @IllinLaneCraig @Snowleopards12 @ReinardDj @Cleisthenes5 @SBuddie1877 @willsworldview @malo_j @Squawkatoo2 @yourmomspants1 @Rev11_5 @TakeThatEpi @remnantofisr53 @AdvanceHumanism @RossGilroy @Ferjetrisa @YorkshirePalaeo @LeyFenix @adrianturner01 @Simple_Shaman @oohglobbits5 @Foreign_Dude @magnetronmagne1 @JohnKrahn2 @AllistairGraham @BenefactrChurch @FredMacManus @amca1975 @PrinceOfAtheism @Avic_Wins @Dave_O_Leary77 @TammyT01 @Irreligionist_R @Christo30168155 @YserbiusG @BrunTheBear @MargeNAvera @NotLordByron @hauxton @kaimatai @AtlanticCanuck @triggerman1976 @agupdatesswt @ASurreyAtheist Gee this paragraph without denouncing it in it..Yeah, I was right as long as they kill Christians right?'",b'',0
,,,,
b'1060',b'khalifa_43668',b'@_almajiri Oga sir today I go try una own \xf0\x9f\x93\xb8\xf0\x9f\x93\xb8',"b'Jos, Nigeria'",0
,,,,
b'1061',b'Elijahthek1d',b'Be like one eye\nKill your boss\nAdopt a child\nLet the Christians die https://t.co/LEBgqLlKch',b'he/him',1
,,,,
b'1062',b'susieq45',b'@CityStitchette @FreckledPast That\xe2\x80\x99s a life saver !!!!!xxx Have you seen Arne and Carlos Quarantine Knitting daily podcast on their blog and You Tube ... Join in its great fun xxx',b'UK',0
