b'id',b'handle',b'message',b'location',b'polarity'
b'2432',b'onuocha_chinedu',"b'You see this IPOB? We will not forgive we will not forget I am telling you the truth, we will hunt them down one after the other wherever they are we will hunt them down, they will say I told them so.\nMazi Nnamdi Kanu\n09/05/2020\n\n#AsoRockIsempty, \n\n#TheZooHasFallen'",b'',1
,,,,
b'2433',b'Deemeeteer',"b'If a cursory search in any browser interface would reveal the actions of the @NigeriaGov from all the recent teleconferencing with world leaders by @MBuhari, to appearing live on @theplatformng by @ProfOsinbajo, all IPOB members talking about zoo are baboons\n\n#AsoRockisActive https://t.co/RlgsyyLZ2B'",b'Nigeria',0
,,,,
b'2434',b'ChukwudiEgbuna',b'Buratai ran out of the zoo called Nigeria boko haram killing stopped who is deceiving who',b'',1
,,,,
b'2435',b'SaturdayOmueti',"b'@Fearles_Biafran @Ikennauzoma6 @Johniky5 @ndidibini @MaziNnamdiKanu @MaziEmmaOgbonna @MaziEdeh @IPOB_LONDON @radiobiafralive U hopelessly called urself a tormentor without knowing that u are already tormenting urself &amp; those who sent u, the same way Clifford Iruanya said Kanu abandoned his colleague in kuje prison &amp; ran away bt 2day IPOB av succeeded in releasing them all but where is Clifford  now?'",b'',0
,,,,
b'2436',b'gaslinezoneaba',"b'The northerners are busy repositioning their selves for war in our own land, while our people from Eastern region are busy obeying the Covid 19 lockdown &amp; 8pm to 6am curfew. #Unbelievable\n@MaziNnamdiKanu @MBuhari\n@realDonaldTrump @realFFK\n@Amaka_Ekwo_IPOB @ChrisCoons\n@Europarl_EN https://t.co/YEsNYouEOb'","b'Aba, Abia State, BiafraLand.'",1
,,,,
b'2437',b'Wiseman92231841',"b'@ishaqmasaryy @MaziNnamdiKanu @csmonitor @EUinNigeria @nassnigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @JohnCampbellcfr @StateDept @SilentNigeria @CFR_org I want you to know that IPOB is only asking for freedom and nothing more, please stop being anti freedom, rather choose to be in your slavery state of mind forever.'",b'',0
,,,,
b'2438',b'onyeka_osakwe',b'@renoomokri @MBuhari @GEJonathan Might have been an Almajiri when he was small. The only thing in his brain is to beg for loans.',"b'Lagos, Nigeria'",0
,,,,
b'2439',b'TijaniAbdulwah5',"b""@shettima14th @caramel__queen_ My guy you're an elite and saying corona is hoax isn't ideal ..this a world wide pandemic and just because nobody close to you have been reported dead doesn't mean the government are lying .I too don't believe Nigeria government but we should all try to stay safe ..#coronaisreal""",b'',0
,,,,
b'2440',b'viv_cooper',b'@Rudy48053087 @chrisgregson123 @thegrimbarian @dw2essex @NielsOckelmann @CharlieHicks90 @european_kate @Ciolfilicious1 @fw_mason @Tonster071 @giles2905 @littlebritain5 @butlerrichard2 @davidjamesrobe4 @MattAdkin @JohnRya13591294 @cathyby @Charlie_45uk @Peeka_P @07glen @mindedmusically @BeakyDruggan @IanGianni @smtfhw @meNabster @f505eb72b9cd493 @Davidmetroland @kid_alabama @MattFingersArni @BeowulfSchaefer @IrishMike15 @Jag11814459 @Remain39932481 @Chris_not_a_bot @quark15 @David_Vaporium @JamessReality @VeuveK @Holdstk @Swen28002 @vpleasantries @WasOnceLoved @lisamariahoenig @brianbloop2 @resiguru @MarkInNorthWest @CharithRuckmal @GentlemanGeorge @castradeva @d5_rss One of the aspects of Islam that worries me most was the reaction of the young Muslim women I happened to be working with the day after 9/11. \nI was shocked &amp; subdued when we discussed it.\n\nI said surely Muslims believe the same basic tenet as Christians: \xe2\x80\x98Thou shalt not kill.\xe2\x80\x99 &gt;',b'',0
,,,,
b'2441',b'Osuoentertain',"b'@MaziNnamdiKanu @SkyNews @AFP @nassnigeria @SilentNigeria @EUinNigeria @USEmbassyAbuja @UKinNigeria @BBCAfrica @Reuters @CFR_org Ipob the largest freedom movement on earth today, courtesy mazi Nnamdi Kanu.'","b'Lekki,Lagos,Nigeria'",0
,,,,
b'2442',b'johndealer2',"b""That's why they are busy send their Fulani terrorists into biafra land in the name of Almajiri https://t.co/zwu9sjlnj9""",b'',1
,,,,
b'2443',b'GhenhisKhan',"b'#Almajiri: Southern  and Middle Belt leaders raise alarm, calls for vigilance - https://t.co/qEkKpmUJjH'",b'Nigeria ',0
,,,,
b'2444',b'Christo84696943',"b""It's pathetic. Nigeria is truly a #zoo https://t.co/YvxY8NLaXz""",b'',1
,,,,
b'2445',b'mazinwakamma',"b'The major issues that #Biafra is facing today are those Fulani imposed governors &amp; politicians. #MNK knows that they were all declared Fulani stooges after subduing &amp; imposing them on our people to help them achieve their mission. We\xe2\x80\x99re #IPOB,&amp; our beloved land means a lot to us. https://t.co/B5GvF1AyzO'",b'Biafra',1
,,,,
b'2446',b'DEDENGWA11',"b'Please my blessed people of BIAFRA, let us check this guys with their bunch of talents for in BIAFRA we have every thing,they need our encouragements,IPOB ONE FAMILY!!! ALL HAIL BIAFRA....'",b'',0
,,,,
b'2447',b'CINIworld',"b""@AbiodunAkanni9 @MaziNnamdiKanu @csmonitor @EUinNigeria @nassnigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @JohnCampbellcfr @StateDept @SilentNigeria @CFR_org The different between the Igbos and other tribes is that, Igbos don't settle for less and they don't like to be oppressed or turn to be slave. U can be comfortable with ur present situation but Igbo man won't settle for that. Join IPOB and hustle for ur Freedom.""","b'Runcorn, England'",0
,,,,
b'2448',b'247acemedia',b'Another 24 Almajiri Kids Test Positive For COVID-19 In Jigawa https://t.co/PiImo2N79W',b'',0
,,,,
b'2449',b'LDopamu',"b""@deyemiayo This is not a good time for Almajiri's around d country""",b'Rock City',0
,,,,
b'2450',b'happycoast',"b'You see this IPOB? We will not forgive we will not forget I am telling you the truth, we will hunt them down one after the other wherever they are we will hunt them down, they will say I told them so.\nMazi Nnamdi Kanu\n09/05/2020\n\n#AsoRockIsempty, \n\n#TheZooHasFallen https://t.co/urehS5iYtH'","b'Aguleri, Biafra Land'",1
,,,,
b'2451',b'Dr_A_W_Yusuf',"b""@KamorAcct @chimezieatasie @ShehuSani You need to understand that Almajiri is a system of education that produces important human resources. But does not suite our life today. Therefore, there are modern schools where the Holly Qur'an can be learned better. My children can perform better than many Almajiris.""","b'Wudil, Kano, Nigeria'",0
,,,,
b'2452',b'Osuoentertain',"b'@MaziNnamdiKanu @csmonitor @EUinNigeria @nassnigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @JohnCampbellcfr @StateDept @SilentNigeria @CFR_org The only savior of our time, Great mazi Nnamdi Kanu, long live Ipob, long live Biafra.'","b'Lekki,Lagos,Nigeria'",0
,,,,
b'2453',b'Nkwochimeziewi3',"b""Pls Biafrans don't follow zoo called Nigeria DSS  because Aso Rock is Empty. https://t.co/FJCzGHnxn5""",b'',1
,,,,
b'2454',b'bright_obison',"b'There is class or lectures today 10/5/20 being Sunday by our own true prophet of Elohim Chiukwu Okike Abiama. Come wit ur pen, paper nd ur common #sense \nLecturer &gt;&gt;&gt;#mazinnamdikanu\nVenue &gt;&gt;&gt;&gt;&gt;@RadioBiafra\nTime &gt;&gt;&gt;&gt;&gt;&gt;@7pm\nAnnouncer every @IPOB\nN/B biko gwazie nd\xe1\xbb\x8b yard g\xe1\xbb\x8b'",b'',0
,,,,
b'2455',b'ChineduMN18',"b""@babayotahir @Strangelywhite Also if u say that u r a nizoorian then it means that you're a nizoorian then it means that you're a zoo citizens &amp; 2nd class citizens to cows so when u NiZOOrians pass by a cow stop &amp; greet and salute d cow bcos cows have far more value &amp; command more respect than u in Nigeria""",b'',1
,,,,
b'2456',b'oprosper',"b""@LadyGrasha @KingOnAire The man blood dey hot. \xf0\x9f\x98\x82\nDoesn't want almajiri filtering through.""",b'TimeSpace',0
,,,,
b'2457',b'_reecechambers',b'The thought of Craig Bellamy being genuinely angry at John Arne Riise for not taking part in a team-bonding karaoke night in the Algarve is the only thing getting me through today.',b'reece031098@gmail.com',0
,,,,
b'2458',b'kingstech10',"b'You see this IPOB? We will not forgive we will not forget I am telling you the truth, we will hunt them down one after the other wherever they are we will hunt them down, they will say I told them so.\nMazi Nnamdi Kanu\n09/05/2020\n\n#AsoRockIsempty, \n\n#TheZooHasFallen https://t.co/v7MH9sNm4y'",b'',1
,,,,
b'2459',b'Opc_Okeke',b'@EmekaGift Aso Rock is Active can not trend. You know why? Because people are tired of living in a zoo called nigeria like a Used Tissue Paper (UTP).\n\nState governors have activated self rule just because \n#AsoRockIsEmpty and #TheZooHasFallen',b'Biafra',1
,,,,
b'2460',b'MaziNduVic',b'@Fearles_Biafran @MaziNnamdiKanu @MaziEmmaOgbonna @MaziEdeh @IPOB_LONDON @radiobiafralive Fake news and false fact peddler!\n#AsoRockIsEmpty',"b'Abuja, Nigeria'",0
,,,,
b'2461',b'Deemeeteer',"b'Hard working Igbo see this and see a kindred spirit, Biafrans see this and see a photoshooped image. The cloned MNK has finished work on all IPOB members/followers.\n\n#AsoRockisActive \n#OsinbajoIsActive \n#COVIDIOTS https://t.co/hlGXN8Ulac'",b'Nigeria',0
,,,,
b'2462',b'dakeake',"b""DALIBAR DAKE AKE\xf0\x9f\x8c\xb9 A RAMADAN 1441H / 2020M\nADDRESS: Shop No 4 Plot 275 Ja'oji Quarters, Torrey Home Line, opp Zoological Garden (Exit-Gate), Zoo Road, Kano State, Nigeria. \nWHATSAPP: 08122228484 \n\n\xf0\x9f\x8c\xbb RAMADAN A\xe2\x80\xa6 https://t.co/FCertZTlJx""",b'Kano Nigeria',0
,,,,
b'2463',b'KingNayo2',b'@ShehuSani Almajiri should be a shame to Nigeria and a responsible government.',b'',0
,,,,
b'2464',b'Nkwochimeziewi3',b'Any body that will come again to support Nigeria to kill Biafrans again as Aso Rock Abuja Zoo called Nigeria is Empty today so shall your generation will be Empty. https://t.co/269eDwTqE9',b'',1
,,,,
b'2465',b'adnan_mundi',"b'Salisu Nabage: this niggah came to the school as a new teacher and enforced all students wearing socks &amp; freaking sandals.. like dude, we preferred our qazamai almajiri lifestyles.. \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\x85\xf0\x9f\x99\x85\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/RCsEdWsWVp'","b'Linkin Park, 30SecondsToMars\xf0\x9f\x8e\xb8'",0
,,,,
b'2466',b'Shigoopompey',b'@TitoOfLagos Yeah...I can\xe2\x80\x99t buy anything online in Nigeria. Return policy is dead \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',"b'Manchester, England'",0
,,,,
b'2467',b'dakeake',"b""DALIBAR DAKE AKE\xf0\x9f\x8c\xb9 A RAMADAN 1441H / 2020M\nADDRESS: Shop No 4 Plot 275 Ja'oji Quarters, Torrey Home Line, opp Zoological Garden (Exit-Gate), Zoo Road, Kano State, Nigeria. \nWHATSAPP: 08122228484 \n\n\xf0\x9f\x8c\xbb RAMADAN A\xe2\x80\xa6 https://t.co/ZQqg0RXJwo""",b'Kano Nigeria',0
,,,,
b'2468',b'EmekaGift',"b'You see this IPOB? We will not forgive we will not forget I am telling you the truth, we will hunt them down one after the other wherever they are we will hunt them down, they will say I told them so.\nMazi Nnamdi Kanu\n09/05/2020\n\n#AsoRockIsempty, \n\n#TheZooHasFallen https://t.co/DUAAIc8piJ'",b'',1
,,,,
b'2469',b'Heniz4',"b""What's with Almajiri and the South ?""","b'\xc3\x9cT: 12.0207046,8.5224984'",0
,,,,
b'2470',b'FunkyMallamm',b'Who is an Almajiri?',"b'Abuja, Nigeria'",0
,,,,
b'2471',b'PETEROkpo3',"b""@busar007 @officialEFCC I can see a useless igbo man who refused to dance with biafraud but instead play sycophancy for Buhari in the hope of picking the crumbs from the herdsman's table.""",b'',1
,,,,
b'2472',b'ChineduMN18',b'@zulla87 @Chukwu51207664 @Okonkwo45330984 I am a Biafran and not a zoo citizen \n\nRemember Biafra Land Is Biafra Land And ZOO Is ZOO And Nigeria Is A ZOO \n\nBiafra is the unification of the indigenous people South of the River Niger \n\n#ProudlyBiafran',b'',1
,,,,
b'2473',b'ChineduMN18',b'@babayotahir @Strangelywhite Point of correction: we are Biafrans and not zoo citizens \n\nRemember Biafra Land Is Biafra Land And ZOO Is ZOO And Nigeria Is A ZOO \n\nBiafra is the unification of the indigenous people South of the River Niger \n\n#ProudlyBiafran',b'',1
,,,,
b'2474',b'BiafraNinja',"b""@naija_rants @NBiafranblood @MaziNnamdiKanu Yes I may agree, Biafrans never want the Zoo Nigeria Presidency. I don't want to disappoint you but you know the truth? The Goodness is that Biafra Has Come to stay and there is nothing you saddists can do about it. #AsoRockIsEmpty""",b'United Kingdom ',1
,,,,
b'2475',b'vikossai2',b'@StephenIkechuk4 @ishakaa @Bashola_Balogun @MBuhari @benmurraybruce Fake 419 soldier under whose watch Nigeria is now the third most terrorized country in the world after Afghanistan and iraq.\nEven katsina is under siege by armed bandits and you fools are here talking about buhari.\nhttps://t.co/S3BCL7KRTj',b'',1
,,,,
b'2476',b'APPOLONIA123',b'Almajiri are Nigeria Children with Rights. This shipping &amp; interstate exchange of these children in the north shows the irresponsibility of the northern governors.  It is such a shame',b'Abuja',0
,,,,
b'2477',b'mazinwakamma',"b'Our people must understand that the only savior that we\xe2\x80\x99ve to deliver us from this Fulani Janjaweed is @MaziNnamdiKanu &amp; IPOB. For us to have a viable functioning &amp; incorruptible nation, to return back home and establish our land,we all need to heed to the direction of #MNK only. https://t.co/jiU7HvHw8w'",b'Biafra',1
,,,,
b'2478',b'princekhaz',b'Honestly they need to control child birth in the north.\nHow will u give birth to children and they will all turn to almajiri and start moving frm one state to d other begging up-and-down\xf0\x9f\x98\x92',b'Nigeria',0
,,,,
b'2479',b'ChizzyC7',"b'This can only happen in Animal Kingdom called Nigeria and a normal human being is except me to belong with Zoo Nigeria no no over my dead body, I rather die in front of War.\n#ChizzyC7Talk\n@hrw @UNICEF_Nigeria\n\n#AsoRockIsEmpty #BurataiIsMissing #NigeriaIsAZooCountry #ZooHasFallen https://t.co/ufu12gEnve'","b'Bonn, Germany'",1
,,,,
b'2480',b'DavidOl57450723',"b'@MaziNnamdiKanu I will really appreciate it if you could teach them zoo citizens more about their constitutions in your next teachings. Because many of them from the zoo Nigeria clams to be educated, but they don\xe2\x80\x99t really know anything about their constitutions.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf https://t.co/MsYVFErW3g'","b'Rome, Lazio'",1
,,,,
b'2481',b'isaac_anyama',b'@uk_mahmud @NannyLany10 @renoomokri @MBuhari @GEJonathan Almajiri lining up to beg.\nWho is baby factory? https://t.co/4OOYJuNELO',b'Nigeria',0
,,,,
b'2482',b'jimijayofficial',"b""@OnuohaJacy @Al_ameen_Yabo Oh you're a BIAFRAUD. Well, you're doing good \xf0\x9f\xa4\xa3""",b'Worldwide',0
,,,,
b'2483',b'babayotahir',"b""@ChineduMN18 @Strangelywhite If Nigeria is a zoo, I believe the animals that are living in it, includes: your both parents as well as all your brothers and sisters that were produced in a baby factories that is located in that zoo you've made mentioned. Rest in hell Nnamdi Kanu""",b'Universe',1
,,,,
b'2484',b'Shola88710606',"b""@OsosaChris It's simple ignorance when you hear Nigerians cursing Nigeria as if the land Nigeria is the cause of their problems forgetting they are the ones causing pains to the land called Nigeria. They call Nigeria zoo forgetting they're the animals in the zoo. Olodo""","b'Chicago, IL'",0
,,,,
b'2485',b'MubarakDGarba2',"b'@elrufai Salm alkm.\nWe cherished you and the worthy of confidence governance.\nIn respect of the almajiri issue and based on the foregoing, This is to note that there are still so many of them by and behind Kano road mosque. \nThank you.'","b'Kaduna, Nigeria'",0
,,,,
b'2486',b'Dr_A_W_Yusuf',"b""@KamorAcct @chimezieatasie @ShehuSani No, No and No because my children attends primary/secondary schools for western education. But because learning the Holly Book (Qur'an) is necessary upon every Muslim, they also attends modernized Almajiri schools immediately after school at 2:30pm and on weekends from 8-6pm.""","b'Wudil, Kano, Nigeria'",0
,,,,
b'2487',b'biafra_movement',"b'#IPOB leader @MaziNnamdiKanu has proven beyond reasonable doubt that #AsoRockIsEmpty and the #TheZooHasFallen. The time for revolution is now, stand up and defend your states. Retweet, tag me and i will follow you. Make this trend go viral. https://t.co/vTJSLvUF9q'",b'',1
,,,,
b'2488',b'_maxyflex',"b""@T_Semiloore @badniggafela Did Christians kill anyone for the Netflix movie? \nWhat happened when someone did the caricature of Muhammad??\nIf Muslims were Christians, they will kill anyone who said Jesus isn't the son of God. What about the guy arrested in the north recently for blasphemy""","b'Surulere, Lagos'",1
,,,,
b'2489',b'Siggy33774559',"b'@takamazando06 @Nhlonip37610836 @Vee_Matomela @Diegochuene Firstly those are Catholics,Christians are supposed to pray to God only,if u want to kill me fr telling u that worshiping ancestors is demonic have at it,to actually believe u were created to be ancestors its unbecoming'",b'',0
